Car_id,Date,Gender,Annul_Income,Company,Model,Transmission,Color,Price,Body_Style,Dealer_Region
C_CND_000259,2022-01-26,Male,1151000,Toyota,Corolla,Auto,Pale White,41100,Passenger,Janesville
C_CND_000260,2022-01-26,Male,1385000,Toyota,Rav4,Manual,Pale White,22500,Hatchback,Pasco
C_CND_000261,2022-01-27,Female,700000,Mercury,Grand Marquis,Auto,Black,9000,Suv,Pasco
C_CND_000262,2022-01-27,Male,1542000,Chevrolet,Cavalier,Manual,Pale White,20200,Suv,Janesville
C_CND_000263,2022-01-27,Female,962000,Nissan,Maxima,Manual,Pale White,59000,Sedan,Scottsdale
C_CND_000264,2022-01-27,Male,1290000,Volvo,S70,Manual,Black,22000,Suv,Austin
C_CND_000265,2022-01-27,Male,2250000,Subaru,Outback,Auto,Pale White,57000,Suv,Pasco
C_CND_000266,2022-01-27,Female,2155000,Chevrolet,Corvette,Auto,Pale White,25500,Suv,Janesville
C_CND_000267,2022-01-27,Male,13500,Acura,Rl,Manual,Black,18000,Suv,Scottsdale
C_CND_000268,2022-01-27,Female,13500,Honda,Odyssey,Manual,Pale White,27000,Passenger,Austin
C_CND_000269,2022-01-27,Female,807000,Toyota,Rav4,Manual,Pale White,22000,Hatchback,Aurora
C_CND_000270,2022-01-27,Female,825000,Toyota,Tacoma,Manual,Pale White,82000,Hatchback,Greenville
C_CND_000271,2022-01-27,Female,720000,Plymouth,Prowler,Auto,Pale White,15000,Hatchback,Pasco
C_CND_000272,2022-01-27,Female,850000,Toyota,Camry,Auto,Pale White,31000,Hatchback,Janesville
C_CND_000273,2022-01-27,Male,1130000,Volkswagen,Passat,Auto,Pale White,13000,Hatchback,Scottsdale
C_CND_000274,2022-01-27,Male,13500,Volkswagen,Cabrio,Auto,Pale White,17000,Sedan,Austin
C_CND_000275,2022-01-27,Male,1370000,Chrysler,Sebring Coupe,Auto,Pale White,46000,Sedan,Middletown
C_CND_000276,2022-01-27,Male,1311000,Ford,Windstar,Auto,Pale White,19100,Sedan,Aurora
C_CND_000277,2022-01-27,Female,1280000,Dodge,Durango,Auto,Pale White,10000,Suv,Janesville
C_CND_000278,2022-01-27,Male,2000000,Lincoln,Continental,Manual,Black,42000,Passenger,Scottsdale
C_CND_000279,2022-01-27,Female,13500,Mitsubishi,Diamante,Auto,Black,18000,Hatchback,Austin
C_CND_000280,2022-01-27,Male,650000,Toyota,Celica,Auto,Pale White,25000,Suv,Janesville
C_CND_000281,2022-01-28,Male,1290000,Volkswagen,Jetta,Auto,Black,22000,Passenger,Janesville
C_CND_000282,2022-01-28,Male,13500,Volkswagen,Gti,Manual,Black,25000,Suv,Middletown
C_CND_000283,2022-01-28,Female,911000,Buick,Park Avenue,Manual,Pale White,23000,Hatchback,Scottsdale
C_CND_000284,2022-01-28,Male,1150000,Volkswagen,Jetta,Auto,Pale White,33000,Passenger,Greenville
C_CND_000285,2022-01-28,Male,655000,Oldsmobile,Silhouette,Manual,Pale White,25000,Sedan,Scottsdale
C_CND_000286,2022-01-30,Male,470000,Honda,Accord,Manual,Black,43000,Sedan,Scottsdale
C_CND_000287,2022-01-30,Male,1180000,Bmw,328I,Manual,Pale White,21001,Sedan,Austin
C_CND_000288,2022-01-30,Male,1195000,Pontiac,Bonneville,Manual,Pale White,11501,Hatchback,Middletown
C_CND_000289,2022-01-30,Female,1420000,Volkswagen,Passat,Auto,Pale White,32000,Hatchback,Aurora
C_CND_000290,2022-01-30,Male,13500,Hyundai,Sonata,Manual,Black,20000,Suv,Greenville
C_CND_000291,2022-01-30,Male,13500,Volkswagen,Passat,Auto,Black,9000,Hatchback,Pasco
C_CND_000292,2022-01-30,Male,916000,Ford,Crown Victoria,Auto,Pale White,29000,Passenger,Austin
C_CND_000293,2022-01-30,Female,592000,Mercedes-B,C-Class,Manual,Pale White,17000,Hatchback,Middletown
C_CND_000294,2022-01-30,Male,750000,Honda,Passport,Manual,Pale White,27000,Hatchback,Aurora
C_CND_000295,2022-01-30,Male,1900000,Honda,Odyssey,Manual,Pale White,54000,Passenger,Pasco
C_CND_000296,2022-01-30,Female,1410000,Mercury,Cougar,Auto,Black,33000,Hatchback,Janesville
C_CND_000297,2022-01-30,Male,1125000,Honda,Passport,Manual,Pale White,27500,Hardtop,Aurora
C_CND_000298,2022-01-30,Female,580000,Toyota,Celica,Manual,Pale White,14000,Suv,Austin
C_CND_000299,2022-01-30,Male,710000,Chevrolet,Camaro,Auto,Black,41000,Sedan,Middletown
C_CND_000300,2022-01-30,Female,335000,Ford,Taurus,Manual,Pale White,22000,Suv,Aurora
C_CND_000301,2022-01-31,Female,13500,Ford,Focus,Manual,Pale White,24000,Suv,Aurora
C_CND_000302,2022-01-31,Male,1012500,Porsche,Boxter,Manual,Pale White,24250,Suv,Greenville
C_CND_000303,2022-01-31,Female,970000,Oldsmobile,Intrigue,Manual,Pale White,37000,Suv,Pasco
C_CND_000304,2022-01-31,Female,1495000,Lexus,Lx470,Manual,Pale White,54500,Suv,Janesville
C_CND_000305,2022-01-31,Male,13500,Chrysler,Sebring Coupe,Auto,Pale White,46000,Sedan,Scottsdale
C_CND_000306,2022-01-31,Male,13500,Dodge,Stratus,Manual,Pale White,37000,Hatchback,Austin
C_CND_000307,2022-01-31,Female,922000,Dodge,Viper,Manual,Black,26000,Suv,Greenville
C_CND_000308,2022-01-31,Female,1130000,Nissan,Pathfinder,Auto,Pale White,21000,Hatchback,Pasco
C_CND_000309,2022-01-31,Female,13500,Toyota,Corolla,Auto,Pale White,41000,Passenger,Janesville
C_CND_000310,2022-01-31,Male,1090000,Nissan,Quest,Manual,Black,12000,Suv,Austin
C_CND_000311,2022-01-31,Male,630100,Dodge,Stratus,Manual,Pale White,25100,Hatchback,Middletown
C_CND_000312,2022-01-31,Male,1350000,Toyota,Camry,Manual,Black,34000,Hatchback,Aurora
C_CND_000313,2022-01-31,Male,1330000,Oldsmobile,Aurora,Manual,Pale White,34000,Passenger,Greenville
C_CND_000314,2022-01-31,Female,591000,Mitsubishi,Montero Sport,Auto,Pale White,39000,Hardtop,Aurora
C_CND_000315,2022-01-31,Male,13500,Mercury,Cougar,Auto,Black,33000,Hatchback,Janesville
C_CND_000316,2022-02-03,Male,1030000,Lincoln,Navigator,Manual,Pale White,33000,Sedan,Janesville
C_CND_000317,2022-02-03,Female,13500,Acura,Rl,Manual,Black,18000,Suv,Scottsdale
C_CND_000318,2022-02-03,Female,927000,Honda,Accord,Auto,Pale White,21000,Sedan,Austin
C_CND_000319,2022-02-03,Male,840000,Mitsubishi,Montero Sport,Auto,Pale White,39000,Suv,Middletown
C_CND_000320,2022-02-03,Male,730000,Mercedes-B,M-Class,Manual,Pale White,25000,Suv,Aurora
C_CND_000321,2022-02-03,Male,770000,Nissan,Pathfinder,Auto,Pale White,46000,Suv,Greenville
C_CND_000322,2022-02-03,Female,1125000,Chevrolet,Metro,Manual,Pale White,13500,Passenger,Middletown
C_CND_000323,2022-02-03,Female,995000,Dodge,Dakota,Auto,Pale White,21000,Sedan,Aurora
C_CND_000324,2022-02-03,Male,13500,Hyundai,Sonata,Manual,Pale White,13000,Suv,Greenville
C_CND_000325,2022-02-03,Female,13500,Ford,Taurus,Manual,Black,43000,Suv,Pasco
C_CND_000326,2022-02-03,Male,1100000,Toyota,Rav4,Manual,Pale White,22000,Hatchback,Janesville
C_CND_000327,2022-02-03,Male,13500,Porsche,Boxter,Auto,Black,26000,Suv,Scottsdale
C_CND_000328,2022-02-03,Female,13500,Honda,Cr-V,Auto,Pale White,12000,Suv,Scottsdale
C_CND_000329,2022-02-03,Male,910000,Toyota,Corolla,Manual,Pale White,22000,Passenger,Austin
C_CND_000330,2022-02-03,Male,1859000,Nissan,Pathfinder,Auto,Pale White,21900,Hatchback,Janesville
C_CND_000331,2022-02-03,Male,13500,Volkswagen,Beetle,Auto,Pale White,45000,Hatchback,Austin
C_CND_000332,2022-02-03,Male,1200000,Plymouth,Prowler,Manual,Pale White,71000,Hatchback,Austin
C_CND_000333,2022-02-03,Male,13500,Saturn,Lw,Manual,Pale White,13000,Hatchback,Middletown
C_CND_000334,2022-02-03,Male,1660000,Mercury,Villager,Manual,Pale White,14000,Passenger,Greenville
C_CND_000335,2022-02-03,Male,13500,Chevrolet,Metro,Manual,Pale White,13000,Passenger,Pasco
C_CND_000336,2022-02-03,Female,13500,Saab,5-Sep,Manual,Pale White,28000,Hatchback,Janesville
C_CND_000337,2022-02-03,Male,905000,Mercedes-B,Slk230,Manual,Pale White,14000,Hatchback,Scottsdale
C_CND_000338,2022-02-03,Male,13500,Nissan,Xterra,Manual,Pale White,31000,Passenger,Austin
C_CND_000339,2022-02-03,Male,1152000,Ford,Crown Victoria,Auto,Pale White,29200,Passenger,Middletown
C_CND_000340,2022-02-03,Male,550000,Chevrolet,Lumina,Manual,Black,42000,Passenger,Scottsdale
C_CND_000341,2022-02-03,Female,13500,Ford,Ranger,Manual,Black,18000,Hardtop,Janesville
C_CND_000342,2022-02-03,Male,936000,Audi,A6,Manual,Pale White,13000,Suv,Middletown
C_CND_000343,2022-02-03,Female,580000,Cadillac,Eldorado,Manual,Black,85000,Passenger,Aurora
C_CND_000344,2022-02-03,Male,1900000,Pontiac,Sunfire,Manual,Pale White,43000,Sedan,Greenville
C_CND_000345,2022-02-03,Male,1605000,Buick,Regal,Manual,Pale White,43500,Passenger,Pasco
C_CND_000346,2022-02-06,Male,13500,Toyota,Tacoma,Manual,Black,36000,Suv,Pasco
C_CND_000347,2022-02-06,Male,603000,Infiniti,I30,Manual,Pale White,16000,Suv,Janesville
C_CND_000348,2022-02-06,Male,700000,Ford,Windstar,Auto,Pale White,31000,Sedan,Scottsdale
C_CND_000349,2022-02-06,Male,600000,Dodge,Avenger,Auto,Black,16000,Passenger,Austin
C_CND_000350,2022-02-06,Male,500000,Saturn,Ls,Manual,Pale White,14000,Sedan,Middletown
C_CND_000351,2022-02-06,Female,420000,Dodge,Durango,Auto,Black,24000,Suv,Aurora
C_CND_000352,2022-02-06,Female,500000,Dodge,Ram Pickup,Auto,Pale White,39000,Suv,Greenville
C_CND_000353,2022-02-06,Female,1035000,Acura,Tl,Manual,Pale White,14500,Hatchback,Pasco
C_CND_000354,2022-02-06,Female,960000,Volvo,S70,Auto,Pale White,20000,Suv,Janesville
C_CND_000355,2022-02-06,Male,2345000,Nissan,Pathfinder,Manual,Pale White,16500,Hardtop,Scottsdale
C_CND_000356,2022-02-06,Male,512000,Volkswagen,Passat,Auto,Pale White,31000,Hatchback,Middletown
C_CND_000357,2022-02-06,Male,820000,Bmw,528I,Manual,Black,21000,Suv,Aurora
C_CND_000358,2022-02-06,Male,1050000,Mitsubishi,Diamante,Auto,Pale White,21000,Hatchback,Greenville
C_CND_000359,2022-02-06,Male,1326000,Toyota,Rav4,Manual,Black,85600,Hatchback,Pasco
C_CND_000360,2022-02-06,Female,1800000,Dodge,Caravan,Auto,Black,23000,Hardtop,Aurora
C_CND_000361,2022-02-06,Male,730000,Bmw,323I,Manual,Pale White,21000,Hatchback,Scottsdale
C_CND_000362,2022-02-06,Male,880000,Mitsubishi,3000Gt,Manual,Pale White,24000,Sedan,Austin
C_CND_000363,2022-02-06,Male,925000,Dodge,Ram Wagon,Auto,Black,22000,Passenger,Janesville
C_CND_000364,2022-02-06,Male,480000,Volkswagen,Gti,Manual,Black,25000,Suv,Aurora
C_CND_000365,2022-02-06,Female,1835000,Plymouth,Neon,Manual,Pale White,22500,Suv,Greenville
C_CND_000366,2022-02-06,Male,13500,Jeep,Wrangler,Auto,Pale White,19000,Hatchback,Pasco
C_CND_000367,2022-02-06,Female,13500,Plymouth,Neon,Auto,Pale White,27000,Suv,Janesville
C_CND_000368,2022-02-06,Male,13500,Lexus,Ls400,Auto,Pale White,18000,Sedan,Scottsdale
C_CND_000369,2022-02-06,Female,13500,Plymouth,Voyager,Manual,Black,75000,Passenger,Austin
C_CND_000370,2022-02-06,Male,1635000,Plymouth,Prowler,Manual,Pale White,71500,Hatchback,Middletown
C_CND_000371,2022-02-06,Male,1705000,Saturn,Sc,Manual,Pale White,61500,Hatchback,Aurora
C_CND_000372,2022-02-06,Male,1005000,Mitsubishi,Diamante,Auto,Pale White,21500,Hatchback,Greenville
C_CND_000373,2022-02-06,Male,920000,Lexus,Ls400,Manual,Pale White,25000,Sedan,Aurora
C_CND_000374,2022-02-06,Female,840000,Mercedes-B,Cl500,Manual,Pale White,29000,Suv,Greenville
C_CND_000375,2022-02-06,Male,728000,Lexus,Gs400,Auto,Black,12000,Hatchback,Pasco
C_CND_000376,2022-02-06,Male,980000,Dodge,Caravan,Auto,Black,23000,Hardtop,Greenville
C_CND_000377,2022-02-06,Male,1900000,Mitsubishi,Diamante,Manual,Pale White,19000,Hatchback,Scottsdale
C_CND_000378,2022-02-06,Male,1325000,Pontiac,Bonneville,Auto,Pale White,19500,Hatchback,Austin
C_CND_000379,2022-02-06,Male,1200000,Mitsubishi,Diamante,Auto,Pale White,21000,Hatchback,Middletown
C_CND_000380,2022-02-06,Male,13500,Nissan,Frontier,Manual,Pale White,20000,Hatchback,Aurora
C_CND_000381,2022-02-06,Male,610000,Mitsubishi,Montero Sport,Manual,Pale White,29001,Hardtop,Austin
C_CND_000382,2022-02-06,Male,1415000,Audi,A6,Manual,Black,25500,Suv,Janesville
C_CND_000383,2022-02-06,Male,685000,Dodge,Caravan,Auto,Pale White,19000,Hardtop,Scottsdale
C_CND_000384,2022-02-06,Female,637000,Acura,Rl,Auto,Black,24000,Suv,Austin
C_CND_000385,2022-02-06,Female,570000,Dodge,Ram Pickup,Manual,Pale White,20000,Hardtop,Aurora
C_CND_000386,2022-02-06,Male,926000,Buick,Regal,Auto,Black,19000,Passenger,Aurora
C_CND_000387,2022-02-06,Male,610000,Oldsmobile,Intrigue,Manual,Pale White,37000,Suv,Greenville
C_CND_000388,2022-02-06,Female,700000,Mercedes-B,Slk,Manual,Pale White,17000,Passenger,Pasco
C_CND_000389,2022-02-06,Male,1525000,Buick,Park Avenue,Manual,Black,29500,Hatchback,Janesville
C_CND_000390,2022-02-06,Male,1900000,Lexus,Ls400,Auto,Pale White,46000,Sedan,Scottsdale
C_CND_000391,2022-02-07,Female,960000,Acura,Integra,Auto,Black,45000,Passenger,Scottsdale
C_CND_000392,2022-02-07,Male,720000,Ford,Mustang,Manual,Pale White,25000,Hatchback,Austin
C_CND_000393,2022-02-07,Male,13500,Ford,Ranger,Manual,Black,25000,Hardtop,Janesville
C_CND_000394,2022-02-07,Male,715000,Chevrolet,Cavalier,Manual,Pale White,14000,Suv,Austin
C_CND_000395,2022-02-07,Male,852000,Mercedes-B,Slk,Auto,Pale White,19000,Passenger,Pasco
C_CND_000396,2022-02-07,Male,690000,Chevrolet,Lumina,Manual,Pale White,12000,Passenger,Janesville
C_CND_000397,2022-02-07,Male,1030000,Acura,Rl,Manual,Pale White,17000,Suv,Pasco
C_CND_000398,2022-02-07,Male,3200000,Chrysler,Lhs,Auto,Black,26000,Hatchback,Janesville
C_CND_000399,2022-02-07,Male,13500,Toyota,Sienna,Manual,Black,27000,Passenger,Austin
C_CND_000400,2022-02-07,Male,13500,Jeep,Wrangler,Auto,Pale White,19000,Hatchback,Middletown
C_CND_000401,2022-02-08,Male,785000,Mitsubishi,Montero Sport,Manual,Pale White,29000,Suv,Middletown
C_CND_000402,2022-02-08,Male,725000,Mercedes-B,C-Class,Auto,Black,14000,Hatchback,Aurora
C_CND_000403,2022-02-08,Male,450000,Cadillac,Eldorado,Auto,Black,60000,Passenger,Greenville
C_CND_000404,2022-02-08,Male,515000,Porsche,Boxter,Manual,Pale White,14000,Suv,Pasco
C_CND_000405,2022-02-08,Male,840500,Dodge,Avenger,Auto,Pale White,22500,Passenger,Middletown
C_CND_000406,2022-02-08,Male,810000,Mitsubishi,Diamante,Manual,Black,22000,Hatchback,Aurora
C_CND_000407,2022-02-08,Male,1600000,Volvo,C70,Manual,Pale White,24000,Hatchback,Greenville
C_CND_000408,2022-02-08,Male,1325000,Honda,Accord,Manual,Black,43500,Sedan,Pasco
C_CND_000409,2022-02-08,Male,13500,Toyota,Camry,Manual,Black,29000,Hatchback,Scottsdale
C_CND_000410,2022-02-08,Male,13500,Pontiac,Grand Prix,Auto,Pale White,42000,Passenger,Austin
C_CND_000411,2022-02-08,Male,2120000,Jeep,Grand Cherokee,Manual,Black,19000,Suv,Middletown
C_CND_000412,2022-02-08,Male,405000,Toyota,Celica,Manual,Pale White,14000,Suv,Aurora
C_CND_000413,2022-02-08,Female,1450000,Lincoln,Continental,Manual,Black,18000,Passenger,Scottsdale
C_CND_000414,2022-02-08,Male,550000,Nissan,Xterra,Auto,Black,9000,Passenger,Austin
C_CND_000415,2022-02-08,Male,380000,Mercedes-B,Sl-Class,Manual,Pale White,26000,Hardtop,Janesville
C_CND_000416,2022-02-08,Male,2830000,Ford,F-Series,Manual,Pale White,13000,Passenger,Scottsdale
C_CND_000417,2022-02-08,Male,13500,Porsche,Boxter,Manual,Pale White,24000,Suv,Aurora
C_CND_000418,2022-02-08,Male,454000,Mercedes-B,Slk,Auto,Pale White,46000,Passenger,Greenville
C_CND_000419,2022-02-08,Male,562000,Mercury,Sable,Auto,Pale White,39000,Sedan,Pasco
C_CND_000420,2022-02-08,Male,1000000,Acura,Tl,Auto,Pale White,24000,Hatchback,Janesville
C_CND_000421,2022-02-09,Female,680000,Pontiac,Grand Prix,Auto,Pale White,19000,Passenger,Janesville
C_CND_000422,2022-02-09,Male,530000,Mercury,Villager,Auto,Black,28001,Passenger,Scottsdale
C_CND_000423,2022-02-09,Male,895000,Oldsmobile,Silhouette,Auto,Black,60001,Sedan,Austin
C_CND_000424,2022-02-09,Female,600000,Mercury,Cougar,Manual,Pale White,22001,Hatchback,Middletown
C_CND_000425,2022-02-09,Male,805000,Bmw,323I,Auto,Pale White,22001,Hatchback,Aurora
C_CND_000426,2022-02-09,Male,3150000,Plymouth,Neon,Manual,Pale White,22000,Suv,Janesville
C_CND_000427,2022-02-09,Male,1285000,Mitsubishi,Diamante,Auto,Pale White,21500,Hatchback,Scottsdale
C_CND_000428,2022-02-09,Male,685000,Toyota,4Runner,Manual,Black,25000,Sedan,Austin
C_CND_000429,2022-02-09,Male,878000,Mercedes-B,S-Class,Manual,Black,85000,Suv,Middletown
C_CND_000430,2022-02-09,Male,957000,Mitsubishi,3000Gt,Manual,Pale White,21000,Sedan,Aurora
C_CND_000431,2022-02-09,Male,2100000,Acura,Rl,Auto,Black,24000,Suv,Greenville
C_CND_000432,2022-02-09,Male,13500,Audi,A8,Manual,Black,44000,Passenger,Pasco
C_CND_000433,2022-02-09,Male,1435000,Cadillac,Eldorado,Manual,Pale White,31500,Passenger,Janesville
C_CND_000434,2022-02-09,Male,1020000,Mercedes-B,Slk,Auto,Pale White,46000,Passenger,Scottsdale
C_CND_000435,2022-02-09,Male,1041000,Ford,F-Series,Manual,Black,22100,Passenger,Austin
C_CND_000436,2022-02-09,Male,2260000,Jeep,Grand Cherokee,Manual,Pale White,21000,Suv,Austin
C_CND_000437,2022-02-09,Male,13500,Honda,Accord,Manual,Pale White,14000,Sedan,Middletown
C_CND_000438,2022-02-09,Female,13500,Bmw,328I,Auto,Black,18000,Sedan,Aurora
C_CND_000439,2022-02-09,Male,2060000,Volkswagen,Cabrio,Auto,Black,16000,Sedan,Greenville
C_CND_000440,2022-02-09,Male,1650000,Pontiac,Sunfire,Auto,Black,18000,Sedan,Pasco
C_CND_000441,2022-02-09,Female,985000,Volvo,C70,Manual,Black,36000,Hatchback,Scottsdale
C_CND_000442,2022-02-09,Male,820000,Mercedes-B,S-Class,Auto,Pale White,10000,Suv,Austin
C_CND_000443,2022-02-09,Female,591000,Mitsubishi,Montero Sport,Auto,Black,45000,Hardtop,Pasco
C_CND_000444,2022-02-09,Male,800000,Oldsmobile,Intrigue,Auto,Pale White,45000,Suv,Aurora
C_CND_000445,2022-02-09,Male,1501000,Dodge,Dakota,Auto,Pale White,21100,Sedan,Greenville
C_CND_000446,2022-02-10,Female,760000,Acura,Tl,Auto,Black,28001,Hatchback,Greenville
C_CND_000447,2022-02-10,Female,1200000,Volkswagen,Gti,Auto,Pale White,25000,Suv,Greenville
C_CND_000448,2022-02-10,Male,565000,Chrysler,300M,Auto,Black,26000,Suv,Middletown
C_CND_000449,2022-02-10,Male,13500,Oldsmobile,Silhouette,Manual,Pale White,15000,Sedan,Janesville
C_CND_000450,2022-02-10,Male,13500,Infiniti,I30,Auto,Black,21000,Hardtop,Greenville
C_CND_000451,2022-02-14,Male,752000,Lexus,Gs400,Auto,Pale White,31001,Hatchback,Pasco
C_CND_000452,2022-02-14,Female,580000,Jeep,Grand Cherokee,Manual,Pale White,21001,Suv,Janesville
C_CND_000453,2022-02-14,Female,725000,Mercedes-B,Cl500,Manual,Black,22001,Suv,Scottsdale
C_CND_000454,2022-02-14,Female,758000,Volkswagen,Jetta,Auto,Pale White,38000,Passenger,Austin
C_CND_000455,2022-02-14,Male,440000,Chrysler,300M,Auto,Black,26000,Suv,Janesville
C_CND_000456,2022-02-14,Female,970000,Mercury,Mystique,Auto,Pale White,29000,Passenger,Scottsdale
C_CND_000457,2022-02-14,Male,755000,Lexus,Gs400,Auto,Pale White,31000,Hatchback,Austin
C_CND_000458,2022-02-14,Female,13500,Nissan,Altima,Auto,Pale White,21000,Hatchback,Pasco
C_CND_000459,2022-02-14,Female,862000,Ford,Contour,Auto,Pale White,62000,Sedan,Janesville
C_CND_000460,2022-02-14,Male,1236000,Mitsubishi,Galant,Auto,Pale White,36600,Passenger,Scottsdale
C_CND_000461,2022-02-14,Male,13500,Ford,Crown Victoria,Manual,Pale White,20000,Passenger,Austin
C_CND_000462,2022-02-14,Male,1750000,Nissan,Frontier,Manual,Black,53000,Hatchback,Middletown
C_CND_000463,2022-02-14,Male,1005000,Mitsubishi,Eclipse,Auto,Black,27500,Hardtop,Middletown
C_CND_000464,2022-02-14,Male,2010000,Acura,Rl,Manual,Pale White,31000,Suv,Greenville
C_CND_000465,2022-02-14,Male,2250000,Plymouth,Neon,Auto,Pale White,27000,Suv,Aurora
C_CND_000466,2022-02-14,Male,900000,Chevrolet,Monte Carlo,Manual,Black,44000,Hatchback,Greenville
C_CND_000467,2022-02-14,Female,800000,Lincoln,Navigator,Auto,Black,19000,Sedan,Pasco
C_CND_000468,2022-02-14,Female,1135000,Mitsubishi,Montero Sport,Auto,Pale White,53500,Hatchback,Janesville
C_CND_000469,2022-02-14,Male,1490000,Oldsmobile,Intrigue,Auto,Pale White,45000,Suv,Scottsdale
C_CND_000470,2022-02-14,Male,13500,Pontiac,Bonneville,Auto,Pale White,20000,Hatchback,Austin
C_CND_000471,2022-02-14,Male,1230000,Ford,Windstar,Auto,Pale White,19000,Sedan,Middletown
C_CND_000472,2022-02-14,Male,1650000,Volkswagen,Gti,Auto,Pale White,25000,Suv,Scottsdale
C_CND_000473,2022-02-14,Male,13500,Plymouth,Prowler,Manual,Pale White,16000,Hatchback,Austin
C_CND_000474,2022-02-14,Male,685000,Chrysler,Concorde,Auto,Pale White,42000,Hardtop,Aurora
C_CND_000475,2022-02-14,Male,561000,Mercedes-B,Slk230,Auto,Black,33000,Hatchback,Aurora
C_CND_000476,2022-02-14,Male,13500,Ford,Expedition,Auto,Black,26000,Suv,Greenville
C_CND_000477,2022-02-14,Female,830000,Dodge,Durango,Auto,Black,19000,Suv,Pasco
C_CND_000478,2022-02-14,Male,424000,Cadillac,Eldorado,Manual,Pale White,31000,Passenger,Janesville
C_CND_000479,2022-02-14,Male,1663000,Subaru,Outback,Manual,Pale White,49300,Suv,Janesville
C_CND_000480,2022-02-14,Male,1415000,Subaru,Forester,Manual,Pale White,17500,Hardtop,Austin
C_CND_000481,2022-02-14,Male,13500,Volvo,S80,Manual,Pale White,25000,Sedan,Austin
C_CND_000482,2022-02-14,Male,660000,Oldsmobile,Intrigue,Auto,Pale White,45000,Suv,Janesville
C_CND_000483,2022-02-14,Male,13500,Volkswagen,Gti,Manual,Black,25000,Suv,Scottsdale
C_CND_000484,2022-02-14,Male,13500,Chevrolet,Monte Carlo,Manual,Pale White,17000,Hatchback,Austin
C_CND_000485,2022-02-14,Female,663500,Mercedes-B,S-Class,Manual,Pale White,21500,Suv,Middletown
C_CND_000486,2022-02-15,Female,985000,Ford,Expedition,Auto,Black,26001,Suv,Middletown
C_CND_000487,2022-02-15,Male,700000,Subaru,Forester,Auto,Black,22001,Suv,Aurora
C_CND_000488,2022-02-15,Female,509500,Saab,3-Sep,Auto,Black,23501,Sedan,Greenville
C_CND_000489,2022-02-15,Male,830000,Saturn,Sc,Manual,Pale White,61000,Suv,Pasco
C_CND_000490,2022-02-15,Male,462500,Saturn,Lw,Manual,Pale White,13500,Hatchback,Janesville
C_CND_000491,2022-02-15,Male,670000,Dodge,Durango,Auto,Black,24000,Suv,Scottsdale
C_CND_000492,2022-02-15,Male,675000,Mitsubishi,3000Gt,Manual,Pale White,24000,Sedan,Austin
C_CND_000493,2022-02-15,Male,1042000,Chevrolet,Monte Carlo,Auto,Pale White,21200,Hatchback,Middletown
C_CND_000494,2022-02-15,Male,1560000,Mercury,Mountaineer,Auto,Pale White,21000,Hardtop,Greenville
C_CND_000495,2022-02-15,Male,830000,Saturn,Sc,Auto,Black,33000,Hardtop,Austin
C_CND_000496,2022-02-15,Female,1480000,Mercedes-B,S-Class,Manual,Pale White,21000,Suv,Scottsdale
C_CND_000497,2022-02-15,Male,1682000,Bmw,323I,Auto,Black,9200,Hatchback,Austin
C_CND_000498,2022-02-15,Male,13500,Mercury,Grand Marquis,Manual,Pale White,16000,Suv,Middletown
C_CND_000499,2022-02-15,Male,13500,Bmw,528I,Manual,Pale White,29000,Suv,Aurora
